ID,Name,Screen_Name,User_Location
90995027,Sam Hall,samzorz,"San Diego, CA"
26329584,Paul Merrifield,DavidNutzuki,"Ontario, Canada"
586874668,(.___.),my_uhhhhh,yes
3840315387,Cookie G,smonag5131,VA
22069326,Sir John Hargrave,sirjohnhargrave,"Boston, MA"
2205335861,Onimisi,OmarMustie,"Katsina, Nigeria"
900927439,chickwithtude,AmericanAF99,"Colorado, USA"
111477678,Nora,Elena77h,USA
372523676,PKersey2,PKersey2,"Bonita Springs, FL"
57805365,Team DLH,TeamDLH,"Woodland Hills, Los Angeles"
367246756,JD in Branson,_stewartjd,"Branson, MO"
1005025106,D,daverave107,SOUTH LONDON #MFC
67926231,Michael Blouse,MichaelBlouse,Lehigh Valley
262942808,Ryan Michael Davis,avidyarns,"San Francisco, CA"
852084223,Jo Tracy,JoTracy6167,Omaha  
361289259,Wellington Florida,Wellingtonflgov,"Wellington, Florida"
843057584,John Trupin,JohnTrupin,"Seattle, WA"
2149589102,Trogg,Elcapitan_WS10,"Birmingham, England"
988071074,Media Shower,TheMediaShower,"Boston, MA"
187989747,SeaWorldMommy,SeaWorldMommy,"Orlando, FL"
121021500,Preme C.,premeczr,New York
324056011,flock daddy,what_tha_flock,i miss princess
4887799162,TennisIndonesia,tenis_indonesia,Jakarta Capital Region
2726010089,efosteg,efosteg,"Omaha, NE"
319024295,Jenilyn,Jen_2002,Guam
995194771,Steven Beck,beingbecks78,Florida
3401166327,Erin Boyle,_Erinboyle_,Glasgow
937588736,brindleboxer,chloebrindlebox,"Tampa, FL"
38502248,Cleve R. Wootson Jr.,CleveWootson,"Washington, D.C. "
176422043,Dan Scott,DanScottShow,"Clemson, SC"
62933196,Loren Chavez,Chavez760,"Cathedral City, CA"
66912972,TVC,VaporChronicles,USA
606312020,Chef Marshall,ChefMarshall13,London
874828495,Marie Marshall(will not respond to DMs),emariemarshall,"Mesa, AZ"
38028036,Keith Ammann @ PAX Unplugged,KeithAmmann,Chicago
263197577,GTF,2Irish823,Traveling the USA
57805365,Team DLH,TeamDLH,"Woodland Hills, Los Angeles"
3389007449,Squared Eagle,SquaredEagle,"Chicago, IL"
3408043061,SUSA Academy,susa_academy,"Smithtown, NY"
327890477,JR Balzarini,JRbalzarini,"Long Island, NY"
73350364,Eric Rollins,Lossofsanity,"Oregon, USA"
219937423,khumbu2015,khumbu2015,in the (carbon) saddle
44531593,Denise,TweeterNese,USA
2416607574,Kostas,zeus1212121212,U.S.A.
171076111,J. April Hodgins,jahodgins,Toronto
540310186,yela jai,_danyelawhite,cle
2761837386,Nick Hultquist,nickhultquist2,Everywhere
491798554,Cryptical 1,thelucky7smokes,rt
2161947865,TexasTrumpNation,RhiverLandsong,Texas Hill Country 
1263355310,Dick Gozinya,OGOriginalGoat,"Los Angeles, CA"
4228624293,lucy rudy,iamlucyrudy,"Kenmore, WA"
27451518,Awake In Texas,Awake_In_Texas,"Dallas, TX"
293376340,The Humbuggler,ItsGregWilcox,"Bronx, NY"
258329940,JustJessica,JessicaP74,Massachusetts 
2800401174,Brexit is bollocks,Scotland__UK,"Scotland, United Kingdom"
298058632,Bruce Stonehouse,bcstonehouse,"Peterborough, Ontario"
413261107,sizzling,mjc_cook,oxford\n
213947044,SHIF-T,ShifTNightChild,DC
57805365,Team DLH,TeamDLH,"Woodland Hills, Los Angeles"
2749255038,Emily Dykema,emily_dykema,"Deerfield, IL"
1530215858,Laithwaites The Arch,LaithwaitesArch,"219-221 Stoney Street, SE1 9AA"
3195592914,Nekomancer,Neko_Crimson,In a box
128263630,Michael Archuleta,Michael81082,Trinidad Colorado
2490980576,Brad Kaos,BKaos696,Victoria Australia 
75468383,Maureen Rollins,amrollins49,"Missouri, USA"
34828777,Dana Qanon Patriot,Dana0919,"Florida, US"
17157965,abrahambonowitz,abrahambonowitz,"Washington, DC"
592536189,Bob Snee,bobsnee,"Portland, OR"
729709549,Celena Amato,celena34amato,Central Pennsylvania
2212640643,Patricia Minton,MintonPatmin,"Lamar, SC "
27028045,Phil Gurnee,meercatjohn,Southern California
33307733,Bettina May,Bettina_May,"Las Vegas, NV"
3391201541,C,msschin,"Ontario, CA"
42628955,Storie Devereaux,StorieDevereaux,Chicago 
17324527,Crocker Art Museum,CrockerArt,"Sacramento, CA"
22983780,Beth Bond,BethSEGreen,"Atlanta, GA"
2878191514,Purdue SAAC,BoilerSAAC,"West Lafayette, IN"
39613916,Christ Church TW,twchristchurch,"The Woodlands, TX"
977543461,Mother Nature,tempkt,Ohio
186631404,DonBo,shanekeester,"New Jersey, USA"
28820184,sheila,liquidlaugh,"San Diego, CA"
4622583890,Josh,joshua_kirsten,"Lancaster, PA"
509153711,Rene Rodriguez,RENYRALLY,NYC
1163821172,RJ woods,Jwoods3d,"Jonestown, TX"
197390015,Siubhan O'Connor,siubhanoc,Belfast
1525868310,C. D. Browne Ph.D.,Cdbrow1,Earth (northwest quadrant)
337672355,Richard Germain,Rfg326,Buffalo NY
1676553672,Dylan Anderson,Anderson32123,"Kamloops, British Columbia"
38344161,Billy,billywitt,"Houston, Texas"
52272942,511 NYC Area,511NYC,New York City
57805365,Team DLH,TeamDLH,"Woodland Hills, Los Angeles"
38736713,Toyota Arena,ToyotaArena,"ONTARIO, CA"
110471853,Theresa Kavanagh City Councillor Bay Ward,tm_kavanagh,Ottawa
190030464,OGHALE ONWAH STUDIO,oghaleonwah,"Lagos, Nigeria"
276658025,Tiger Jeet Singh Fdn,TigerSingh_Fdn,"Milton, Ontario, Canada"
2801620287,Germ T. Ripper,rottengerm77,Chicago
14072631,molly649,molly649,"Florida, USA"
1702662812,Blue Cross RiverRink,River_Rink,Penn
2190430992,Resilite Sports,resilite,"Northumberland, PA"
123024554,Paul Rothwell,PaulJRothwell,Cardiff
1276748653,jbado,jbado28,Florida by way of Louisiana
288967790,Penn's Landing,penns_landing,Philadelphia
2767949465,Dan Lockhart,getajobfriend,Dallas
121904179,kennedy,kennedyarshea_,"br , la(:"
1209714804,Del River Waterfront,DelRiverWfront,Philadelphia/Camden
17719672,Nancy,nancyl367,"New Jersey, USA"
739933,Stephanie Leary,sleary,Texas
21823701,George Diepenbrock,gdiepenbrock,"Lawrence, Kan."
492737612,Jason A. Richey,aGODMENo,"Indianapolis, IN"
78346335,Wren Wallis,invisibleinkie,"Massachusetts, USA"
987847826,Madison Douglass,MadisonD_22,"Lafayette, IN"
22315241,Russ Smith,MUGGER1955,Baltimore
3140901587,Honest Abe Cider,HonestAbeCider,"Carson, CA"
19921268,Sharon Andreas,SharNeal,Arizona USA
632430671,Anju-juju,Andyfurato1,Jamaica
68037173,GE,taimgxe,"Pearland, TX"
47598596,Kathleen Madden,katiemadden64,Lives in Virginia works in DC.
19376982,Mark Forcum,markforcum,Indianapolis
52338305,Brandon Straka,BrandonStraka,"New York, USA"
15456605,Go_for_main,go_for_main,"Nashville, TN"
4736012893,Luis Andrade Jr,Pngn214,"RICHardson,Tx"
81891085,J. P. Gownder,jgownder,"Massachusetts, USA"
608312707,Bob Bland,bobblanddesign,"Brooklyn, NY"
478052117,MadassAmerician,elizabethriggs2,United States
1530215858,Laithwaites The Arch,LaithwaitesArch,"219-221 Stoney Street, SE1 9AA"
97953848,Eddie Floyd,NevadaMatters,"Wynema Ranch, Reno, Nevada"
87107574,Ashley Haughwout,_haughwout,"Jersey City, NJ"
1133241936,m,marisal001,South Texaz
23377908,A. M. Norris,amnorris,Texas
13179502,Shalla,shallanelprin,United States
3738244453,Roger Cecil,RogerFdrn,"Highview, KY"
915409561,EMMA,emma_biehn,"Indiana, USA"
14384818,this government is exhausting,Elorajade,Canada
74974757,Greg Lambert,LambertLive72,"Morecambe, Lancashire, UK"
18889852,Alexander Norman,alexandernorman,Toronto
82898213,Jules,pitbullymommy,United States
739933,Stephanie Leary,sleary,Texas
2420721121,Maximus,Santoboria,Nigeria
461803201,kikora n. mason,kikospeaks_,the 
1286186263,ConsciousCapROC,ConsciousCapROC,"Rochester, NY"
714960110,Anthony John,MrAnthonyJohn,IG: mranthonyjohn
3111106115,Mika Chavis,ChavisMika,"South Carolina, USA"
21704949,Jeff Hauser,jeffhauser,"Washington, DC"
232722042,Greg Kennedy,gregkennedy1016,Birmingham AL
58790080,Angeline Boulley,FineAngeline,"Alexandria, VA"
3178346326,Doctor Squat,DoctorSquat,"Pittsburgh, PA"
16247383,ABC13 Houston,abc13houston,"Houston, TX"
57805365,Team DLH,TeamDLH,"Woodland Hills, Los Angeles"
56016723,ebtaco,ebtaco,"Chattanooga, TN"
526651072,Soonerborn,DSoonerborn,America
632322134,Lin,lindsayorosz,"Hobart, IN"
2872001614,Dave Norris (Not a bot),BlueDoorVaping,Cumberland County
2207501480,Proud American,tammyleden,United States
433909423,TonitheTenderoni,TotallyTonia,none of your business 
2585743041,Devin,post_devin,"Ohio, USA"
3914240595,Hort,shadesome,"Kings Mills, OH"
22218859,Josh Pollock,Josh412,"Pittsburgh, PA"
43201887,Gavin White,gavinwhite76,"Withington, Manchester"
15339207,DARU JONES l RUSIC,darujones,"Brooklyn, NY / Nashville, TN"
343240959,#MadeSocialSummerClub,Chuma_McJay,KZN | EC | CPT
15798812,Heidi Johnson,hijinxpr,Los Angeles
1206276475,OwatonnaLive.com,OwatonnaLive,"Owatonna, MN"
21620739,Alan Merryweather,AGKM59,Leicester
276897421,O DAT,8chantruth,CT
3015573747,Wynnie,MyGingerMinge,"Seattle, WA"
2892807257,BonnyMcTague,bonlynmac,"Nova Scotia, Canada"
119118069,Chateau Nightclub,chateaulv,Las Vegas
2883109956,John Green,johng2282,"Massachusetts, USA"
177216939,christina,thekuhlness,"austin, tx"
518889948,Grinchy McScroogeface,PickledGingerBC,"Coquitlam, British Columbia"
2572041914,Ellicott City Pix,ECpix,"Ellicott City, Maryland  USA"
2447942594,Gibault,GibaultCatholic,"Waterloo, IL"
34756030,Brenda Elliot,bimba77,Canadian girl
315098310,L.A. Weekly Arts,LAWeeklyArts,"Los Angeles, CA"
1316673691,Eric Davis,daviswelcome,"Bel Air, MD"
15911376,shananys,shananys,Downtown LA
1869836582,Kim for America,kimforamerica,United States
183141098,Olumba lo shey BEAT #OLSB,olumba23,OLSB HQ
239612017,Livinthedreamproudpatriotlaxmom,lauran1964,Dayton Montana
1637617819,Dolapo,Its_Dolypizo,Barcelona
19315260,Heidi,reshas,Colorado
85545679,Regina Avancini,ReginaAvancini,London
285180104,seebs,hasheebah,CHI/PVD
61548545,Spring ISD,SpringISD,"Houston, Texas"
1702302938,Leslie Fabris,LeslieFabris,Akron
53568292,chochay magno,chochaymagno,philippines
860818112,MyRide Hutt Valley,MyRideHV,"Wellington, Lower Hutt"
2479054820,James C. Cooper,jimcooper2020,USA
531002858,Sahar Erfani,Erf_S,London
2768187040,Alex M. Bioc Jr,abioc07,"Georgia, USA"
2269417668,John Beard,John_ECPSports,"Cincinnati, OH"
164252256,Singer of the Lakes,LizzieCurwen,World
144907880,5FtOh,nahlaw,"Colorado, USA"
856542571,Wendy Stark,WendyLStark,"Windsor-Essex, Ontario, Canada"
2770030627,DestinationMansfield,DestinationMans,"Mansfield, OH"
846202338,92.9 The Game,929TheGame,"Atlanta, GA"
2990235119,Charlie Therber,charlietherber,"Indiana, USA"
1795807088,Mike Pavitt,michael_pavitt,"Milton Keynes, England"
4903387274,Hipster-chu,frankpro53,Twitter (send help)
305661348,FrannieBananas,kristafrances," San Diego, California"
353810422,Kristin Dahl,KikiDahl,"St Peters, MO"
486728430,Vinny Yu,vinnyyu1,"Mellor, England"
88773382,Prophet Quamid,Quamidchilds,"Newark, NJ"
860185507,Jon M Chuckery,jmch316,jon.chuckery@entercom.com
211268952,Vic Araneta,Vichipolito,Los Angeles
3337069587,Omega Events Miami,OmegaEventMiami,"Doral, FL"
1415550662,Rose Basco,halomoma,United States
2203365283,Tom Fabricio,TPFabricio,"Miramar, FL"
75020778,Patrick Brannon,PrescottBobcat,AZ
115133963,Melissa Lima,melissaslima,California
196922183,Aland Thor,alandthor,"Long Beach, California. WRIGS"
1240394252,anna aiello,annaaiello01,"Hartford, WI"
1206276475,OwatonnaLive.com,OwatonnaLive,"Owatonna, MN"
32464719,gwen,hummingbird720,"Atlanta, Ga."
203332379,Mary Myers,ugogrl2,"Rochester, NY"
1689776893,Bridgette Watson,beewatz,"Vancouver, BC"
57805365,Team DLH,TeamDLH,"Woodland Hills, Los Angeles"
144907880,5FtOh,nahlaw,"Colorado, USA"
247951380,Angie Ave,AngieAve,New Jersey
1606233349,Peggy Jeffcoat,ppaden55,Georgia
245711814,MalarkeyBot Scotty G,ScottintheFalls,"Ohio, USA"
2293913233,Robert M,hockey_dad68,"Whitby, Ontario, Canada"
274608119,Kelly North,kkrnorth,"Waxahachie, TX"
1464352292,martinplant,martinplantt,Earth
482697201,This Cin-Noir-Matic Life,Cinematic_Life,"Orange, CA"
38283758,Voila Coiffure Salon & SPA,voilacoiffure,Ottawa
24064494,Beardly,beardly01,"Michigan, USA"
1107144854,Cristian Ramos,IAOutlaws5,"Urbandale, IA"
1102633694,Dustin Lemmons,lemmons85,cootville South Carolina
33019292,Kevin Evans,kevev35,"Connecticut, USA"
4899115402,Trump 30330,aileeng009,"Florida, USA"
3271994545,Luis Filipe (He/Him),lflfilipe,"Toronto, Ontario"
569200684,El Paso Office of Emergency Management,ElPasoOEM,"El Paso, Texas"
1162133683,Pain Is Comingggg,LaAcadianCheri,"Here, there, everywhere..."
2826861854,Sasha Matthews,Sashamum,United States
1888322592,Ann Iversen,darct777,"Midwest, US"
932103217,Yvonne Smith-Jones,JonesDrysj12,"Charles CIty, Virginia "
2765249728,Pamela W.,Phwji,"Charleston, SC"
24112502,Dan Frank,dan90125,"Washington, DC"
4151383338,brother brian,friendofanawim,Oakalnd
60186876,Kashvinder Singh Mann,KashMann27,"Central Region, Singapore"
428668920,Alex Raylan,ale23ar,United States
83436863,Martyn Roper,martynroper,Grand Cayman
3307766122,Lauren Craig,TheLaurenCraig,Indiana
3550037417,The Gray One,silentrunning12,Deep & Silent
2293913233,Robert M,hockey_dad68,"Whitby, Ontario, Canada"
39833805,Eric Young,TheEricYoung,"Franklin, TN"
1452599263,Germain Pilon,Germain_Pilon,Val-d
57805365,Team DLH,TeamDLH,"Woodland Hills, Los Angeles"
21676401,Chris Farrow,chrisjfarrow,"Indianapolis, IN"
2380751257,The Boozy Bon Vivant,VinoWinoHound,"California, USA"
24605463,Jeff Meyers,jephM,"Palo Alto, CA"
19306602,Andrew resist Tolbert,Werdnat,Texas
574860017,#DECLAS,Fifthdidy,"Texas, USA"
7862582,word girl,gminks,"Austin, TX"
50621836,Steven Gill,Lazyman1999,"Birmingham, Al  (USA)"
2920932223,Joey Borden,bordenjoey1,"Birmingham, AL"
1644490831,parallelicopter,parallelicopter,"Chicago, IL"
28534205,SGT USMC,paphotog,USA
1964701855,Zelie K. Set,ZelieSet,"North Carolina, USA"
337431878,Norb Heban,norbheban,"Muncie, IN"
430927230,Paul Howard,PaulHoward_IMIT,Ottawa
1439395160,karthik sankar,karthiksankar14,"Madurai East, Tamil Nadu"
586340277,Nalini Singh,nalinisingh111,Singapore
994161696,Sandie,SandieS9,United States
2885295406,Ickle Bickle Creations,jennxfactor,"Oregon, USA"
3320222302,tim.,storyof_tim,atlantuskegee
170710076,#NotAFeminist,pinkcellz,Northern Minnesota
22842014,Constance Jones,Constance8News,"Richmond, VA"
211254669,Paul,snowdevil8,Minnesota
59835420,Ballet North,balletnorth,"Gladstone, Missouri"
2937438208,Eric Faulconer,CoachEFaulconer,"Saint Augustine, FL"
3668101515,Tamara,1776tamara,United States
117439270,Ruth Hensel,wingfoot44,KilKare Speedway
233116629,Dr Sharlene Leroy-Dyer,shazza9900,Edgeworth
939190178,ymaslavi,YMaslavi,United States
948363535,Seewetoldu,rhhhhh380,https://parler.com/profile/SeeWeToldu/posts
388532629,Wesley Coughlan,WesleyCoughlan,"Miramichi, New Brunswick, CAN"
630361781,taytay.,ohthatstay_,somewhere sleep
2589318132,Wilson,YaadMekI,Jamaica
81628951,Anthony Stirpe,StirpeCon,"Manhattan, NY"
218022810,Austin Facial Hair Club,ATXfacialhair,"Austin, Texas"
3991092555,HoopThereItIs,Hoopthereit_is,Canada
19306602,Andrew resist Tolbert,Werdnat,Texas
300610052,Bryant Houk,J_BryantHouk,"Norman, Oklahoma "
836866556,Raymond d,rd_raymond,"Queens, NY"
12991842,Sam Hooper,SamHooper,"Washington, DC"
3298466291,Lucas Calhoun,ThatOlJukeJoint,"Richmond, VA"
203930370,DanceDeets,dancedeets,Worldwide
885929570,PALOMA,xpedition51,"San Juan, Puerto Rico"
337523920,Fitchko,sentinel2478,"Virginia, USA"
57805365,Team DLH,TeamDLH,"Woodland Hills, Los Angeles"
915780013,Hab (Him/He),Habeeblai_,"Ibadan, Nigeria"
390403677,Augie,kushflavrdjager,"Melbourne, FL"
48231290,Dan Champion,BigDanChampion,Lehigh Valley
1058140158,Muhammad Yasir,yaasircheema,Birmingham UK
2798774100,Bruce Leeroy,Boo_Nanners,Canadia
2516950213,Carole,msliberty1776,AMERICA
2497394384,Watashi,bthies_watashi,"South Carolina, USA"
203543496,/-\\ l i @bbas,abbaspeaks,"Toronto,ON"
528011428,Paul Peters,PMPRacing7,NJ/NYC
898840692,K A F _ twinkles,k_twinkles,"Kentucky, USA"
75409956,Eric Schmoldt,ericschmoldt,"Janesville, WI"
1000742544,Dippa,Keemo_Swank,Jamaica
17279508,Jason Joseph,Soopernole,"Davie, FL"
4136223562,khoyo,KhoyoDyaloyi,DBN
15583288,Cheryl A,aunteem,North Carolina
1157493584,Drew Alexander,DrewA_0411,"North Carolina, USA"
1117449589,Out in Tech,OutInTech,"New York, NY"
3013037378,Amy drake gardner,amygardner48,"Wisconsin, USA"
2963740929,Glasgow Community Champs,GlasCommChamps,"Glasgow, Scotland"
35215486,Cindy Woods,wolf1u2,"Washington, USA"
4799671599,PGCPSImmersion,PGCPSImmersion,Prince George
77823531,DJ FADELF,DJFADELF,NY | ATL INTERNATIONAL
401117627,PrabEnviro,PrabEnviro,Canada
52272942,511 NYC Area,511NYC,New York City
50706690,511 New York,511NY,New York State
26908061,Melany Dilworth,MelanyDilworth,"Texas, USA"
255628058,meredith Lawson-Rowe,moonie3babies,"Reynoldsburg, OH"
919982894,Skylady,Skylady1963,United States
58394741,Aurelio,Aur_elioo,CA / DMV
24121977,Avanti Natural,AvantiNatural,Costa Mesa
150400809,Mike Miller,assemblymanmike,"Queens, New York"
57805365,Team DLH,TeamDLH,"Woodland Hills, Los Angeles"
2564091208,Katherine Mills,MillsMom2nine,"Illinois, USA"
225976556,Dan Alper,Kenyonthug,"Springfield, VA"
30351257,Everglades MAGA,newbeginner,"Davie, FL"
25270260,Brian Dixon,BrianBoruNZ,"Dunedin, New Zealand"
76822527,Dan McCormick,tvmoviedan,"Ottawa, Ontario"
258553478,Rick Merkel,sakomag,Occupied / California
2300881772,Jacob Seelman,JacobSeelman77,"Charlotte, N.C."
3826786881,Sunya Harriman,HarrimanSunya,"Florida, USA"
25618960,Kyle Cuffe Sr,KyleCuffeSr,"iPhone: 40.877529,-73.886940"
33235771,Mia Farrow,MiaFarrow,USA 
135238298,Nicholas McLean,cacti10c,Cayman Islands
278656915,Claire Fox,Fox_Claire,London
115631760,Stevie Kim,steviekim222,italia in teoria
20868627,Stephen Gyorick,gyorick32,billings mt 
382559030,Yvette Henson,YvetteHenson,UK
76417907,S Wallace,swallace101,God
299326493,Gerald Points,gpointstweets,"The Woodlands, Texas"
56475513,wc4mitt,4vines,napa
260920761,WesternPAJon,WesternPAJon,USA 
479603297,Obiajulu N.,ajulu23,"Florida, USA"
2274203787,jinjinjinjinjinjinjinjin,hope122303,Hope World
231535846,Jennifer Hanson,Pool_Pol,Sacramento
336563611,Nick Frazier,nikfraz14,CHI
1492904874,PDTAunion,PDTAunion,"Pittsford, New York"
3303055492,Mariangelica Torres,mariangelicat1,"Miami, FL"
1340423527,FLYGIRL,T34PIC,SOUTHERN CALIFORNIA 
3387299260,MARK EL CURRY,MarkDC620,"Willow Grove, PA"
362109179,Victor Yu,victoryu88,"Ribble Valley, Lancashire"
313410943,peter bakas,peterbakas,sydney
55571044,MillRoadWinterFair,MillRoadFair,"Cambridge, UK"
40481536,Derek Anthony,derekanthonymus,"Fort Worth, TX"
57805365,Team DLH,TeamDLH,"Woodland Hills, Los Angeles"
75929090,Glennis McKelphin Jr,gmckelphin,"Louisiana, USA"
163360023,Kevin Coppinger,KC_WarEagle1,Las Vegas
345611915,joanna,joanna799,Rhode Island
66160432,Vic Christopher,vicchristopher,"Troy, NY"
994585376,Steven Wright,StevenJayWright,"Illinois, USA"
397451738,Richard Desjardin,Rddesjardin,"Milwaukee, WI"
3434382191,W&M Executive Ed.D.,WMExecEd,"Williamsburg, VA"
21037562,Ben,boldbenjamin,california
50500720,Deborah Divine,divine1127,"Lake Butler, FL"
1452256772,Andrea L. Rogers,AndreaLRogers,"Wichita, Caddo, Cherokee, Comancheria, TX"
27639578,Brianna DeMayo,Breezyb215,"Philly, PA"
57437691,Selina Kyle Reese the Obese White Guy,SuliaJenifa,Dancing at the funeral party 
4699141026,Bhaggy,Bhaggy1008,Everywhere 
564993015,Jim Newell,JimNewell1028,"Nanuet, NY"
182840025,Larry Lynam,scopedbylarry,"Florida and Arizona, U.S.A."
66648247,Matt Samuels,MattSamuelsDJ,worldwide
1547151583,x,10MessiK,NF
26523904,Mark Zablow,MarkZablow,New York
19221512,jaXmas,DECKHEAD,"Sydney, The Internet"
243248337,Stephen Hall,Steo_Hall,"Dublin, Leinster ! "
42360486,Asian Poker Tour,AsianPokerTour,Philippines
605533546,Patrice & Lori,TopangaVintage,"Woodland Hills, CA"
2181333006,PoleFlyAerialFitness,PoleFly,"New Haven, CT"
243106576,K.W.,kimoneforbidden,"Jamaica, West Indies."
56017694,Justice Gainsbourg,pzkimball,"Brooklyn,  NY,  USA"
17973210,Zuka,zukaart,"1008 Cambie St Vancouver, BC"
2485682622,Angela Tersigni,atersigni6,Toronto
150807299,Kimi (BTS come to Atlanta),kimirs15,"Atlanta, GA with God"
57805365,Team DLH,TeamDLH,"Woodland Hills, Los Angeles"
169958195,UndoubtedlyShaun,shaun7r,Kingston upon Hull
49894338,Sarbjit Singh,sarbjits,"Austin, TX"
3424792253,Buster's Antiques,BustersAntiques,"St Petersburg, FL"
1410438344,Umair Ali Bhatti,UmairAli_Bhatti,"Karachi, Pakistan"
341494468,Eric Crouch,croucheric,"Elkhorn, Ne"
23112166,Jay Revell,JayRevell,Tallahassee
309718298,Ned Richards,majormarginal,"Onarga Falls, Illinois"
77193041,Grant Shelley,802_11GS,"Gold Coast, Australia"
3314284870,Mark Sweeney,MarkSweeney777,United States
1218572498,Adam Drexler,ALDrexler,New York
23454364,Damien Willis,damienwillis,"Las Cruces, NM"
4653471656,Clay,aye4clay,"San Antonio, TX"
165766289,Mela Sison,MelasPinkLippie,"Manila, Philippines"
767851026,tina,clbozz,texas
407799877,Cycle Forward Films,CycleForward,"Harrisburg, PA"
109359476,Wildcat Rach,PAWFECT3,UK
288486234,Cam,WineRunnersInc,Canada
418353856,Cole Wilson,CWilson_2727,"San Francisco, CA"
114133321,James-Paul Ancheta,JPAnchetaSquard,London & Los Angeles
32289870,Tara Smith,Tara_FUC,"Bantam, CT"
3365260864,Stephanie Dee,stefffdeee,Jersey Shore 
143619504,Jeff Leatherman,leatherj03,Folsom Ca 
11698322,Harold Jarche,hjarche,"Sackville, NB, Canada"
172211324,Felicia Thobejane,FeliciaTheFirst,"Johannesburg, South Africa"
67093606,Paul,J_Friendly,CT
757974378,Paulina,PaulineGoUSA,United States
922263870,Lynne Fox,DeVos1990,The Frozen North
1160270348,Jordan Carrier,Jordan_Carrier,Hamilton
757974378,Paulina,PaulineGoUSA,United States
230604144,Akshta Nilabh,akshtanilabh,india
283757097,A  A  R  O  N,AHines82,"Mansfield, OH"
14189469,jenarchie,jenarchie,"Detroit, MI"
4862219795,Vox Fortura,VoxFortura,UK/USA
4902677189,janetbbbaby9235,janetba13534432,"Wakefield, England"
34181277,buns and thighs,jpsfg,San Francisco
891599460,Kiritmistry,kmistryuk,east midlands
27011330,Kevin Ford,kford13,"Virginia, USA"
29077372,Terry Young,TSen06,"Chicago, IL"
4692262956,Tontolao,Tontolao1,"Huntington Beach, CA"
57805365,Team DLH,TeamDLH,"Woodland Hills, Los Angeles"
303178926,bellalexie13,lmarra51,Virginia Beach VA
668283,Dr Jennifer M Jones,jennifermjones,"Glasgow, Scotland"
23354123,glenda funk,gmfunk,Idaho
3481152197,SMS Golden Bears,smsgoldenbears4,"Shelbyville, IN"
2251905811,Simon Billeau,SimBilleau,"North Beach, Perth (WA)"
243906038,The Rebel Base Card,rebelbasecard,Chicagoland
42351509,Charly Garcia,mewtwo8,221b de Baker Street
2149105926,Lindsay Orr,orr_lindsay,"Brampton, ON"
37025862,FCS Financial,FCSFinancial,Missouri
552176780,Paul Walker QFSM,CIFS_CFO,Cayman Islands
4896646593,Mark Mueller,MarkMue68227721,Pennsylvania
32915656,MagicianDewayne Hill,dewaynehill,"#Tampa, FL "
326986919,thepierogilady,thepierogilady,Hartville Marketplace
517776088,Andy Evans,AndyEvansFHE,"Grand Rapids, MI"
2945806515,Crystal Dandridge,cjdjam,"West Chester, OH"
1517378874,CowboysRT (6-6),CowboysRT,"Portland, OR"
2373086624,Javin Rodriguez,FoxyGrandpaSSB,"NJ,USA"
1033497038,ris,risrass,"New Haven, IN"
2357327197,George,geohyde54,Philae comet 
17697818,Eli Rothman,elirothman,Chicago
20110434,Algierslady,AlgiersLady,"Algiers,  LA "
504428075,Mark Pickard LIFE,MarkPickardLife,"Okinawa-ken, Japan"
231998390,Get In & Get Social,BeachCitySports,"Huntington Beach, CA "
16497858,emet,emet2012,"Indiana, USA"
217654892,Jobba Maxey,jobbajordan,Right next to you....
50706690,511 New York,511NY,New York State
1631337871,Brian Bajer,Coach_Baj,"Mahomet,Illinois"
429929648,KimberlySAnderson,TheMillionHeir,"Atlanta, GA"
128457263,Frenz,RAFrenzy,Fleeing Treatment
471261124,libertylovingdeplorable,tommarki,"Scottsdale, AZ"
2420284394,Anas Hussain Hameedi,hameedi2134,"Karachi, Pakistan"
564228449,Havanese MorningStar,MorningStarPup,East TN
14616404,jckthesword,jckthesword,"DC Metro Area, USA"
2685021003,amanda meets dc in 9,mygjoys,she/her
57805365,Team DLH,TeamDLH,"Woodland Hills, Los Angeles"
26787179,Ariel Adkins,artfullyawear,"New York, NY"
2886521235,Glenforest STEM,gfss_STEM,"Mississauga, ON, Canada"
244601648,dee,ninedee5,404 // 303
2678455944,MANOEL MOURA ............................BRAZIL,MANOELMOURA1,BRASIL
1379437074,Maaaars,marymhaaar,"Cagayan de Oro, Philippines "
25447380,Kevin Yurasek,kevinyurasek,"Orlando, FL"
220543718,Anita Armanda,ddearmando,indonesian
339118250,Nancy Creighton,CreightonNancy,Windsor Ontario Canada
381114903,Austin Bailey,AustinBailey_1,"Missouri, USA"
1667882383,Republic Rising,RepublicDon,"Colorado, USA"
420020425,Shore Point Distributing,ShorePointDist,"Freehold, NJ"
930418356,Glasgow Panthers,AdamXtro64,The Hub Easterhouse Glasgow
52147258,Dillon Schrodt,Schrodtacus,"Colorado Springs, CO"
21422820,D.Brown,dlrlv,las vegas
887804714,Greg Mills,GregMillsTVNews,"Los Angeles, CA"
328017577,Dee Brunner,diann6361,in your head
1129038920,Commissioner Esteban Bovo,CommBovo,Miami-Dade County
12548862,little lark,littlelark,"Portland, Oregon"
2352629420,Jenna Sudds,JennaSudds,Kanata North
57805365,Team DLH,TeamDLH,"Woodland Hills, Los Angeles"
1478227590,Baby Girl,RllyMarie,United States
