event_id,start_time,city,state,country,lat,lng,Event_Category
3400918846,2012-10-17T01:30:00.003Z,Sullivans Island,SC,United States,32.762,-79.837,Art
1405041828,2012-12-20T23:30:00.003Z,Camden,ME,United States,44.211999999999996,-69.065,Art
3065495824,2012-09-19T00:00:00.001Z,San Diego,CA,United States,32.747,-117.251,Outdoors
2212775535,2012-03-16T21:00:00.000Z,Long Branch,NJ,United States,40.303000000000004,-73.98,Fashion
1290113999,2012-10-30T23:00:00.003Z,Gulfport,MS,United States,30.368000000000002,-89.09299999999999,Dance
761252026,2012-07-29T02:00:00.000Z,Brooklyn,NY,United States,40.718,-73.96300000000001,Social
2440059893,2012-07-08T06:00:00.000Z,Fayetteville,NC,United States,35.076,-78.931,Fashion
2357034818,2012-10-12T23:00:00.003Z,Quincy,MA,United States,42.244,-70.97,Music
4012353846,2012-06-28T19:00:00.000Z,Toronto,ON,Canada,43.64,-79.44,Fashion
1240532467,2012-10-28T03:00:00.003Z,Nevada City,CA,United States,39.262,-121.016,Fashion
3810987993,2012-09-08T22:00:00.003Z,Flint,MI,United States,43.004,-83.71700000000001,Fashion
945715368,2013-04-06T00:00:00.003Z,Crawfordville,GA,United States,33.568000000000005,-82.897,Social
1134941634,2012-10-11T00:00:00.003Z,Longwood,FL,United States,28.698,-81.35,Political
1785442136,2012-09-29T05:00:00.003Z,Los Angeles,CA,United States,34.028,-118.27,Entertainment
3651072885,2012-10-18T02:00:00.003Z,Seattle,WA,United States,47.6,-122.331,Social
1546699518,2012-08-31T00:00:00.001Z,Fayetteville,NC,United States,35.074,-78.961,Music
4005522031,2012-06-15T22:00:00.000Z,Toronto,ON,Canada,43.648999999999994,-79.39,Fashion
2571637718,2012-11-11T13:00:00.003Z,Orlando,FL,United States,28.546999999999997,-81.44800000000001,Volunteer
308670127,2012-11-30T06:00:00.003Z,Los Angeles,CA,United States,34.041,-118.26700000000001,Sports
3847982555,2012-08-16T23:00:00.000Z,Litchfield,IL,United States,39.177,-89.655,Sports
1517152023,2012-09-01T17:00:00.003Z,Vallejo,CA,United States,38.084,-122.20200000000001,Dance
1122759069,2012-07-21T21:00:00.000Z,Reno,NV,United States,39.529,-119.809,Political
2344637417,2012-08-01T22:00:00.000Z,Santa Barbara,CA,United States,34.42,-119.699,Entertainment
2913870076,2012-06-08T21:00:00.000Z,Excelsior,MN,United States,44.903999999999996,-93.56,Social
2110752649,2012-10-20T03:00:00.003Z,Portland,OR,United States,45.541000000000004,-122.57799999999999,Fashion
2013233697,2012-03-31T23:00:00.000Z,New York,New York,United States,40.717,-74.0,Political
2082173709,2012-09-14T04:00:00.003Z,Santa Clara,CA,United States,37.385,-121.979,Music
154985310,2012-12-09T01:00:00.003Z,Minneapolis,MN,United States,44.97,-93.266,Outdoors
2483452188,2012-12-01T01:00:00.003Z,Vacaville,CA,United States,38.365,-122.00399999999999,Social
1697990028,2012-10-27T01:00:00.003Z,Indiana,PA,United States,40.623000000000005,-79.15100000000001,Art
119655181,2012-11-22T04:00:00.003Z,Appleton,WI,United States,44.288999999999994,-88.37200000000001,Music
2961785470,2012-09-23T02:00:00.003Z,Laplace,LA,United States,30.073,-90.49600000000001,Sports
1665949955,2012-06-23T22:00:00.000Z,Green Bay,WI,United States,44.513999999999996,-88.023,Volunteer
3193924652,2012-12-04T00:00:00.001Z,Novato,CA,United States,38.071,-122.53,Volunteer
205519974,2012-07-07T17:00:00.000Z,Denver,CO,United States,39.768,-104.975,Political
4170574055,2012-11-23T18:00:00.003Z,Fountain Valley,CA,United States,33.715,-117.976,Art
4050285789,2012-12-15T18:00:00.003Z,Richland Hills,TX,United States,32.824,-97.226,Social
3167112263,2012-07-05T18:00:00.000Z,East Meadow,NY,United States,40.724000000000004,-73.565,Sports
2940648207,2012-07-20T19:00:00.000Z,Philadelphia,PA,United States,39.953,-75.153,Political
2478068912,2012-08-14T00:00:00.000Z,Saratoga Springs,NY,United States,43.083,-73.78399999999999,Outdoors
2911403312,2012-09-20T03:00:00.003Z,Milwaukee,WI,United States,43.045,-87.916,Social
3093407601,2012-10-14T17:00:00.003Z,Park Ridge,IL,United States,42.005,-87.829,Outdoors
3148868753,2012-09-28T00:00:00.003Z,Saint Petersburg,FL,United States,27.765,-82.67,Dance
3356713256,2012-12-02T22:00:00.003Z,Palo Alto,CA,United States,37.436,-122.156,Music
69958140,2012-12-16T02:00:00.003Z,Bloomington,IN,United States,39.168,-86.53299999999999,Food
248584519,2012-05-31T02:00:00.000Z,Camrose,AB,Canada,53.018,-112.84299999999999,Food
2643573549,2012-11-03T23:30:00.003Z,Corner Brook,NL,Canada,48.941,-57.935,Music
2850854427,2012-05-18T23:00:00.000Z,Hamilton,ON,Canada,43.256,-79.868,Fashion
801910644,2012-10-13T11:30:00.003Z,Commerce,GA,United States,34.263000000000005,-83.473,Political
4148461195,2012-08-25T01:00:00.003Z,Albuquerque,NM,United States,35.084,-106.64299999999999,Music
2640245462,2012-12-06T22:00:00.003Z,Warrensville Heights,OH,United States,41.426,-81.505,Art
1763370407,2012-10-31T23:30:00.003Z,New York,NY,United States,40.721,-73.988,Dance
3573978591,2012-09-22T22:30:00.003Z,Ringwood,VIC,Australia,-37.815,145.22299999999998,Sports
424532519,2012-10-26T02:00:00.003Z,Astoria,NY,United States,40.762,-73.92399999999999,Music
2038652488,2012-11-30T00:00:00.003Z,Washington,DC,United States,38.918,-77.024,Outdoors
3429752442,2012-11-24T02:30:00.003Z,Nevada City,CA,United States,39.263000000000005,-121.01899999999999,Fashion
222615068,2012-10-02T20:00:00.002Z,Nashville,Tennessee,United States,,,Art
795398039,2012-06-23T19:00:00.000Z,Toronto,ON,Canada,43.647,-79.374,Art
1154261512,2012-07-11T00:45:00.000Z,Corpus Christi,TX,United States,27.796999999999997,-97.39399999999999,Art
2809826941,2012-11-10T01:00:00.003Z,Cleveland,OH,United States,41.504,-81.608,Dance
3338182750,2012-04-07T09:00:00.000Z,Toronto,ON,Canada,43.772,-79.259,Fashion
1452072185,2012-09-16T15:00:00.003Z,South Boston,MA,United States,42.336000000000006,-71.036,Music
1392363125,2012-08-10T21:00:00.000Z,Fargo,ND,United States,46.879,-96.787,Fashion
847121036,2012-09-11T02:00:00.003Z,Phoenix,AZ,United States,33.595,-112.02600000000001,Volunteer
2322130583,2012-10-22T22:00:00.003Z,Chillicothe,OH,United States,39.338,-82.985,Political
2458107700,2012-09-29T13:00:00.003Z,Alliance,OH,United States,40.921,-81.102,Fashion
4234888815,2012-12-22T05:00:00.003Z,Kelowna,BC,Canada,49.9,-119.40899999999999,Dance
1522570789,2012-11-30T01:00:00.003Z,Austin,TX,United States,30.26,-97.758,Fashion
3404827919,2012-11-24T02:00:00.003Z,Roselle,NJ,United States,40.638000000000005,-74.265,Art
3746679116,2012-07-11T02:00:00.000Z,Lennon,MI,United States,42.986000000000004,-83.929,Entertainment
2806238582,2012-11-03T03:00:00.003Z,Edmonton,AB,Canada,53.525,-113.427,Literature
3755839661,2012-11-18T16:00:00.003Z,Hialeah,FL,United States,25.885,-80.274,Outdoors
3626478158,2012-09-07T23:00:00.003Z,Baltimore,MD,United States,39.260999999999996,-76.61399999999999,Dance
4021473118,2012-10-20T00:00:00.003Z,Denver,CO,United States,39.76,-104.984,Volunteer
3991800426,2012-10-20T16:30:00.003Z,Montreal,QC,Canada,45.533,-73.575,Literature
2283080046,2012-06-16T20:00:00.000Z,Murfreesboro,TN,United States,35.863,-86.40899999999999,Fashion
1155450885,2012-11-18T04:00:00.003Z,La Jolla,CA,United States,32.876999999999995,-117.23899999999999,Volunteer
3950016540,2012-12-08T23:00:00.003Z,Zanesfield,OH,United States,40.317,-83.678,Fashion
636079152,2012-06-06T18:30:00.000Z,Arlington,VA,United States,38.857,-77.051,Food
855925195,2012-08-18T15:00:00.003Z,Albuquerque,NM,United States,35.196,-106.596,Art
487460227,2012-10-06T02:00:00.003Z,Buffalo,NY,United States,42.99100000000001,-78.805,Food
989478242,2012-12-12T23:00:00.003Z,Baltimore,MD,United States,39.325,-76.617,Art
4243241182,2012-11-04T23:00:00.003Z,New York,NY,United States,40.764,-73.999,Outdoors
1268153188,2012-11-24T03:00:00.003Z,Philadelphia,PA,United States,39.959,-75.142,Music
458305848,2012-09-14T16:00:00.003Z,East Oakdale,CA,United States,37.791,-120.726,Outdoors
3104557702,2013-01-01T03:00:00.003Z,Washington,MO,United States,38.556999999999995,-91.01700000000001,Music
1870139450,2012-09-13T12:00:00.003Z,Melbourne,VIC,Australia,-37.811,144.967,Outdoors
1739117728,2012-11-29T00:00:00.001Z,Charlotte,NC,United States,35.218,-80.942,Social
3186664502,2012-09-29T17:00:00.003Z,San Francisco,CA,United States,37.759,-122.464,Literature
3404094083,2012-11-10T00:00:00.001Z,Bronx,NY,United States,40.821,-73.898,Sports
3836229692,2012-05-18T16:00:00.000Z,Bronx,NY,United States,40.839,-73.845,Political
4294845062,2012-07-19T19:00:00.000Z,Winston-Salem,NC,United States,36.109,-80.225,Volunteer
2556132294,2012-06-30T21:00:00.000Z,Hermosa Beach,CA,United States,33.857,-118.391,Literature
4074492235,2012-10-18T22:30:00.003Z,Carp,ON,Canada,45.346000000000004,-76.038,Volunteer
2153851372,2012-10-07T02:00:00.003Z,San Antonio,TX,United States,29.429000000000002,-98.493,Outdoors
19033731,2012-12-01T23:00:00.003Z,Montreal,QC,Canada,45.508,-73.57,Political
798668180,2012-10-25T20:15:00.003Z,Washington,DC,United States,38.944,-77.064,Fashion
3075204147,2012-10-22T01:00:00.003Z,Sunderland,MA,United States,42.45,-72.56,Food
2044049006,2012-09-22T20:00:00.002Z,Canton,Ohio,United States,,,Music
919767416,2012-10-13T20:00:00.003Z,Denver,CO,United States,39.74,-104.92299999999999,Outdoors
2144437203,2012-11-10T22:00:00.003Z,Providence,RI,United States,41.831,-71.398,Dance
1829197017,2012-10-14T01:30:00.003Z,Hatboro,PA,United States,40.179,-75.085,Dance
3179432314,2012-07-21T20:00:00.000Z,La Quinta,CA,United States,33.707,-116.28200000000001,Fashion
3105159167,2012-11-04T17:30:00.003Z,Santa Rosa,CA,United States,38.438,-122.721,Outdoors
1036637976,2012-11-10T15:00:00.003Z,Arlington,TX,United States,32.76,-97.10799999999999,Fashion
2155229319,2012-12-12T04:00:00.003Z,Fullerton,CA,United States,33.87,-117.92299999999999,Sports
2797125834,2012-09-30T00:00:00.003Z,Pompano Beach,FL,United States,26.224,-80.123,Political
3634169544,2012-08-19T11:00:00.002Z,Alliston,Ontario,Canada,44.159,-79.844,Dance
1027900253,2012-11-14T17:00:00.003Z,Jonesville,VA,United States,36.683,-83.119,Political
2628768739,2012-12-12T00:00:00.003Z,Port Matilda,PA,United States,40.797,-78.051,Fashion
2801262040,2012-10-22T02:00:00.003Z,Los Angeles,CA,United States,34.04,-118.259,Music
3690222942,2012-08-28T00:00:00.003Z,Amagansett,NY,United States,40.975,-72.142,Entertainment
3552653069,2012-06-06T20:00:00.000Z,San Antonio,TX,United States,29.503,-98.559,Social
451300823,2012-10-28T01:00:00.003Z,Atlanta,GA,United States,33.751999999999995,-84.38600000000001,Volunteer
2737787421,2012-10-13T16:00:00.003Z,Tampa,FL,United States,28.072,-82.415,Volunteer
2626818655,2012-08-05T02:30:00.000Z,Milton Keynes,England,United Kingdom,52.038000000000004,-0.7659999999999999,Art
3428648967,2012-11-18T04:00:00.003Z,Miami,FL,United States,25.813000000000002,-80.195,Volunteer
2544728111,2012-10-03T22:30:00.003Z,Toronto,ON,Canada,43.644,-79.367,Social
3951758871,2012-08-29T02:30:00.003Z,Long Beach,CA,United States,33.766999999999996,-118.116,Dance
513687085,2012-09-06T01:00:00.003Z,Washington,DC,United States,38.9,-77.047,Dance
3023369419,2012-08-05T00:30:00.000Z,Oakland,CA,United States,37.75,-122.20299999999999,Music
1996031397,2012-09-01T10:00:00.003Z,Sydney,NSW,Australia,-33.824,151.196,Music
400485882,2012-06-23T05:00:00.000Z,Toronto,ON,Canada,43.62,-79.374,Volunteer
3119702623,2012-11-21T02:00:00.003Z,Washington,DC,United States,38.907,-77.07300000000001,Literature
127015788,2012-11-18T04:00:00.003Z,Portland,OR,United States,45.53,-122.685,Food
781182635,2012-09-16T21:30:00.003Z,Hasbrouck Heights,NJ,United States,40.861,-74.067,Dance
2163064534,2012-10-24T01:00:00.003Z,Brooklyn,NY,United States,40.678000000000004,-73.969,Art
2288715388,2012-10-28T01:00:00.003Z,West Covina,CA,United States,34.054,-117.926,Volunteer
1297762235,2012-10-26T09:30:00.003Z,Chinchilla,QLD,Australia,-26.741999999999997,150.623,Literature
611975483,2012-10-21T02:00:00.003Z,Elizabeth,NJ,United States,40.663000000000004,-74.215,Literature
3369579706,2012-09-22T04:00:00.003Z,Everett,WA,United States,47.979,-122.206,Music
3114723053,2012-09-16T20:00:00.003Z,Nantucket,MA,United States,41.273,-70.092,Entertainment
1081050594,2012-10-18T23:30:00.003Z,Garden City,NY,United States,40.725,-73.635,Social
3531005766,2012-10-27T21:00:00.002Z,Moncton,New Brunswick,Canada,,,Social
3633146244,2012-11-17T00:00:00.003Z,Baltimore,MD,United States,39.282,-76.594,Social
1938688382,2012-06-12T21:00:00.000Z,Renton,WA,United States,47.498000000000005,-122.204,Fashion
3824991552,2012-07-28T14:00:00.000Z,South Boston,MA,United States,42.32899999999999,-71.053,Art
3698843858,2012-12-06T16:00:00.003Z,Waterloo,ON,Canada,43.443999999999996,-80.545,Entertainment
910079577,2012-06-26T18:00:00.000Z,Portland,OR,United States,45.521,-122.663,Fashion
2792353468,2012-11-04T17:00:00.003Z,Phoenix,AZ,United States,33.458,-112.06700000000001,Political
4203989043,2012-12-01T17:00:00.003Z,Brampton,ON,Canada,43.668,-79.736,Music
319540408,2012-07-07T19:30:00.000Z,San Antonio,TX,United States,29.378,-98.43299999999999,Volunteer
3032082075,2012-11-16T00:00:00.003Z,East Greenwich,RI,United States,41.663000000000004,-71.45,Volunteer
1942962744,2012-10-31T00:00:00.001Z,North Vancouver,BC,Canada,49.328,-123.073,Political
3075816641,2012-07-21T04:00:00.000Z,Charlotte,NC,United States,35.103,-80.94,Entertainment
2734787552,2012-08-26T01:00:00.003Z,Dallas,TX,United States,32.806999999999995,-96.81700000000001,Social
1217715644,2012-11-03T02:00:00.003Z,Oakland,CA,United States,37.808,-122.271,Entertainment
2840796493,2012-11-10T03:00:00.003Z,New York,NY,United States,40.73,-73.98100000000001,Food
3750722117,2012-09-22T02:30:00.003Z,Las Vegas,NV,United States,36.102,-115.17,Literature
2441493271,2012-10-19T02:00:00.003Z,Chicago,IL,United States,41.923,-87.654,Outdoors
3840724320,2012-11-30T21:00:00.003Z,Bowling Green,KY,United States,36.985,-86.459,Dance
1038161994,2012-11-04T19:00:00.003Z,Fort Worth,TX,United States,32.738,-97.389,Entertainment
2006229104,2012-09-25T22:00:00.003Z,Peterborough,ON,Canada,44.36,-78.288,Fashion
2322345818,2012-09-23T18:00:00.003Z,Dallas,TX,United States,42.138999999999996,-88.023,Music
3765523972,2012-11-18T16:00:00.003Z,Windsor,ON,Canada,42.25899999999999,-83.086,Entertainment
4192899590,2012-10-27T02:30:00.003Z,Chicago,IL,United States,41.961000000000006,-87.75399999999999,Fashion
4238094682,2012-09-21T00:00:00.003Z,Asbury Park,NJ,United States,40.22,-74.001,Sports
2999647322,2012-11-17T02:00:00.003Z,Columbia,MO,United States,38.952,-92.32600000000001,Art
1956246676,2012-12-08T01:00:00.003Z,Portland,OR,United States,45.475,-122.649,Political
2926027006,2012-07-13T22:00:00.000Z,Toronto,ON,Canada,43.645,-79.39699999999999,Fashion
1416357341,2012-11-23T02:00:00.003Z,Roanoke,VA,United States,37.272,-79.939,Music
1956008821,2012-08-05T18:00:00.000Z,San Jose,CA,United States,37.33,-121.9,Literature
3409052595,2012-10-04T21:00:00.003Z,East Stroudsburg,PA,United States,40.998000000000005,-75.182,Dance
4045006493,2012-10-04T02:00:00.003Z,Sydney,NSW,Australia,-33.87,151.205,Sports
3127391017,2012-11-27T00:00:00.003Z,Saint Petersburg,FL,United States,27.764,-82.669,Dance
767496240,2012-09-07T13:00:00.003Z,Toronto,ON,Canada,43.648,-79.475,Social
1701401101,2012-11-30T23:00:00.003Z,Rexford,NY,United States,42.846000000000004,-73.876,Volunteer
1624287227,2012-11-17T03:30:00.003Z,Fairbanks,AK,United States,64.819,-147.739,Literature
1957005587,2012-11-18T03:00:00.003Z,Guelph,ON,Canada,43.545,-80.249,Sports
2787712084,2012-09-02T13:00:00.003Z,Washington,DC,United States,38.899,-77.036,Fashion
4269393683,2012-11-26T00:00:00.001Z,Wichita Falls,TX,United States,33.857,-98.537,Music
1652000835,2012-10-28T18:00:00.002Z,San Jose,California,United States,,,Entertainment
4016257542,2012-12-08T04:15:00.003Z,Bronx,NY,United States,40.846,-73.90100000000001,Entertainment
2337879478,2012-10-21T01:00:00.003Z,Patchogue,NY,United States,40.766,-73.017,Literature
1291810511,2012-11-02T17:00:00.003Z,Pleasanton,CA,United States,37.695,-121.929,Volunteer
586049584,2012-11-03T04:00:00.003Z,Hayfork,CA,United States,40.554,-123.18299999999999,Volunteer
1698535274,2012-12-22T03:00:00.003Z,Rhinelander,WI,United States,45.638000000000005,-89.412,Music
4281042937,2012-10-26T22:30:00.003Z,Hamilton,OH,United States,39.431,-84.62200000000001,Art
1074165604,2012-11-01T04:00:00.003Z,Everett,WA,United States,47.938,-122.219,Music
4082223781,2012-11-11T21:00:00.003Z,Dallas,TX,United States,32.802,-96.786,Music
3817826509,2012-09-29T20:30:00.003Z,Newark,NJ,United States,40.69,-74.186,Social
4289618450,2012-12-01T03:00:00.003Z,Chicago,IL,United States,41.952,-87.677,Dance
2382522754,2012-09-25T00:00:00.003Z,Miami,FL,United States,25.811999999999998,-80.192,Sports
4110157537,2012-09-19T23:30:00.003Z,Missoula,MT,United States,46.863,-114.012,Volunteer
1026530545,2012-10-22T05:30:00.003Z,Las Vegas,NV,United States,36.126,-115.212,Entertainment
2238224941,2012-11-22T19:00:00.002Z,London,England,United Kingdom,,,Art
3028547177,2012-11-08T22:00:00.003Z,Palm Desert,CA,United States,33.724000000000004,-116.395,Sports
3629671258,2012-07-21T22:00:00.000Z,North New Hyde Park,NY,United States,40.736,-73.67399999999999,Food
781210234,2013-02-23T01:00:00.003Z,New York,NY,United States,40.764,-73.998,Sports
2554571293,2012-11-22T15:00:00.003Z,Boston,MA,United States,42.331,-71.092,Volunteer
1750784589,2012-09-21T23:00:00.003Z,New York,NY,United States,40.873000000000005,-73.915,Sports
620257071,2012-12-18T22:00:00.003Z,Thorold,ON,Canada,43.125,-79.204,Social
1248457893,2012-11-25T02:00:00.003Z,Salem,VA,United States,37.327,-80.043,Entertainment
635866641,2012-10-06T02:30:00.003Z,Glendora,CA,United States,34.129,-117.845,Entertainment
281688155,2012-12-08T00:00:00.003Z,New Orleans,LA,United States,29.962,-90.05799999999999,Dance
3095395446,2012-08-06T05:00:00.000Z,Omaha,NE,United States,41.254,-95.936,Music
3301567379,2012-12-06T22:00:00.003Z,Kalamazoo,MI,United States,42.293,-85.654,Music
2382869230,2012-11-03T15:00:00.003Z,Brownstown,PA,United States,40.469,-76.328,Sports
3956717314,2012-11-16T02:00:00.003Z,Baltimore,MD,United States,39.289,-76.607,Sports
1174005098,2012-08-31T01:30:00.003Z,Buffalo,NY,United States,42.933,-78.877,Volunteer
3029710362,2012-11-12T02:00:00.003Z,Los Angeles,CA,United States,34.125,-118.479,Fashion
1048354406,2012-10-05T21:00:00.003Z,New Haven,CT,United States,41.313,-72.90899999999999,Volunteer
3430042342,2012-09-20T23:30:00.003Z,Springfield,MA,United States,42.141000000000005,-72.485,Art
109050115,2012-10-05T00:00:00.001Z,Savannah,GA,United States,32.080999999999996,-81.09100000000001,Fashion
1407555618,2012-09-08T20:00:00.002Z,Cudahy,Wisconsin,United States,42.951,-87.86,Music
1739729951,2012-10-24T00:30:00.003Z,Riverside,CA,United States,33.981,-117.37299999999999,Sports
2683047196,2012-11-18T23:00:00.003Z,Bakersfield,CA,United States,35.304,-119.081,Entertainment
79995049,2012-10-12T02:00:00.003Z,Portland,OR,United States,45.526,-122.691,Fashion
1821627549,2012-10-28T02:00:00.003Z,Southampton,NY,United States,40.894,-72.388,Volunteer
589833725,2012-09-16T02:00:00.003Z,Toronto,ON,Canada,43.646,-79.4,Music
3795478260,2012-11-07T23:30:00.003Z,Washington,DC,United States,38.903,-77.035,Fashion
2031073765,2012-12-08T08:00:00.003Z,Cairns,QLD,Australia,-16.924,145.775,Entertainment
376287325,2012-12-16T00:00:00.003Z,Portland,OR,United States,45.521,-122.648,Volunteer
2030675907,2012-10-13T19:00:00.003Z,Riverview,FL,United States,27.79,-82.34100000000001,Entertainment
2655176634,2012-10-27T00:30:00.003Z,Capitol Heights,MD,United States,38.891,-76.852,Literature
1119231314,2012-10-26T01:00:00.003Z,Cape Coral,FL,United States,26.564,-81.95200000000001,Political
1162876720,2012-07-31T23:00:00.000Z,Waterloo,ON,Canada,43.476000000000006,-80.524,Food
246786756,2012-12-07T00:00:00.003Z,Ithaca,NY,United States,42.446000000000005,-76.484,Entertainment
793823540,2012-11-05T00:00:00.001Z,New York,NY,United States,40.717,-74.0,Sports
1461269735,2012-12-28T04:00:00.003Z,Vancouver,BC,Canada,49.281000000000006,-123.12100000000001,Literature
2561699962,2012-07-13T15:00:00.000Z,Turlock,CA,United States,37.51,-120.865,Sports
1176125821,2012-10-22T21:00:00.003Z,Chapel Hill,NC,United States,35.913000000000004,-79.056,Entertainment
1421367635,2012-11-30T01:30:00.003Z,Duluth,MN,United States,46.781000000000006,-92.095,Music
2050301935,2012-09-08T13:00:00.003Z,Saint Louis,MO,United States,38.606,-90.256,Dance
3461490124,2012-09-26T03:00:00.003Z,Jerome,AZ,United States,34.609,-111.88,Food
1590849672,2012-12-01T02:00:00.003Z,Indianapolis,IN,United States,39.821999999999996,-86.24600000000001,Volunteer
339523813,2012-12-17T01:30:00.003Z,New York,NY,United States,40.722,-73.98899999999999,Art
3666618370,2012-11-25T20:00:00.003Z,Dundee,OR,United States,45.278999999999996,-123.01,Music
3748339116,2012-11-04T03:00:00.003Z,Monroe,LA,United States,32.525,-92.045,Fashion
3851281598,2012-11-05T01:30:00.003Z,Lakewood,NJ,United States,40.111,-74.248,Fashion
1902992490,2012-11-09T09:00:00.003Z,Sydney,NSW,Australia,-33.876999999999995,151.204,Volunteer
3070611435,2012-07-21T21:00:00.000Z,Columbus,GA,United States,32.516999999999996,-84.955,Political
3773541599,2012-07-03T18:00:00.000Z,Harvey,IL,United States,41.613,-87.67200000000001,Art
3782996683,2012-10-14T01:00:00.003Z,Fayetteville,AR,United States,36.066,-94.164,Political
2128462914,2012-06-17T17:00:00.000Z,Louisville,KY,United States,38.254,-85.655,Fashion
399047149,2012-12-21T00:00:00.001Z,Lexington,KY,United States,38.035,-84.49600000000001,Entertainment
1441405978,2012-10-01T23:15:00.003Z,Detroit,MI,United States,42.354,-83.08,Volunteer
471045176,2012-11-17T01:00:00.003Z,Mississauga,ON,Canada,43.591,-79.63600000000001,Outdoors
238091894,2012-08-28T03:00:00.003Z,New York,NY,United States,40.715,-74.0,Outdoors
2330935258,2012-12-07T01:00:00.003Z,Hoffman Estates,IL,United States,42.059,-88.137,Dance
1567270122,2012-06-23T02:00:00.000Z,Toronto,ON,Canada,43.773,-79.503,Entertainment
2736808614,2012-06-28T19:00:00.000Z,Irvine,CA,United States,33.691,-117.861,Food
2912679854,2012-10-28T02:00:00.003Z,Kansas City,MO,United States,39.098,-94.58200000000001,Outdoors
739343975,2012-10-12T11:00:00.003Z,Karratha,WA,Australia,-20.738000000000003,116.846,Art
3275592092,2012-07-28T02:00:00.000Z,Cleveland,OH,United States,41.483999999999995,-81.7,Fashion
3469770304,2012-12-03T17:00:00.003Z,Clearwater,KS,United States,37.504,-97.505,Volunteer
2570547632,2012-12-11T01:00:00.003Z,Montclair,NJ,United States,40.816,-74.218,Food
3915466430,2012-10-04T22:45:00.003Z,Greenville,SC,United States,34.852,-82.398,Volunteer
2828075222,2012-04-27T21:00:00.000Z,Torres Vedras,Lisboa,Portugal,39.091,-9.261000000000001,Entertainment
3633267170,2012-09-08T05:00:00.003Z,Los Angeles,CA,United States,34.101,-118.32799999999999,Literature
538739448,2012-10-26T22:00:00.003Z,Augusta,GA,United States,33.452,-82.031,Entertainment
1594603371,2012-12-01T04:00:00.003Z,Birmingham,AL,United States,33.494,-86.904,Music
662565998,2012-08-08T23:30:00.000Z,St. John's,NL,Canada,47.56100000000001,-52.711000000000006,Outdoors
2581832627,2012-09-16T22:00:00.003Z,Little Falls,NJ,United States,40.884,-74.243,Dance
937649464,2012-11-16T23:00:00.003Z,Centerton,AR,United States,36.364000000000004,-94.28,Sports
1005447966,2012-08-31T21:00:00.003Z,Cincinnati,OH,United States,39.109,-84.51100000000001,Volunteer
1494868880,2012-10-12T22:00:00.003Z,Fort Lauderdale,FL,United States,26.205,-80.18,Social
549583422,2012-09-29T19:00:00.003Z,Las Vegas,NV,United States,36.166,-115.134,Fashion
3162039539,2012-07-24T07:00:00.000Z,Washington,DC,United States,38.900999999999996,-77.03699999999999,Art
3551906527,2012-11-10T15:00:00.003Z,Clarksville,TN,United States,36.512,-87.289,Sports
504164241,2012-07-18T23:00:00.000Z,Chicago,IL,United States,41.923,-87.677,Political
3504614169,2012-12-02T02:30:00.003Z,Pittston,PA,United States,41.317,-75.795,Dance
771738790,2012-10-06T00:00:00.003Z,Saint Louis,MO,United States,38.595,-90.236,Social
1473639472,2012-06-14T07:00:00.000Z,Los Angeles,CA,United States,34.041,-118.26700000000001,Art
1586707375,2012-09-21T22:00:00.003Z,Louisville,KY,United States,38.281,-85.7,Social
2952680665,2012-11-24T01:00:00.003Z,Charlotte,NC,United States,35.225,-80.836,Entertainment
2334850095,2012-09-29T14:00:00.003Z,Miami Gardens,FL,United States,25.861,-80.133,Social
3851358272,2012-08-12T02:00:00.000Z,Philadelphia,PA,United States,40.025,-75.12899999999999,Outdoors
835528729,2012-07-28T17:00:00.000Z,Seattle,WA,United States,47.606,-122.338,Entertainment
146260312,2012-10-25T00:00:00.003Z,Carmichael,CA,United States,38.624,-121.32799999999999,Political
919314173,2012-09-09T02:00:00.003Z,Morrison,CO,United States,39.666,-105.206,Volunteer
2769036525,2012-11-17T20:30:00.003Z,Anaheim,CA,United States,33.834,-117.917,Food
3099648337,2012-12-01T18:00:00.003Z,Harrison Hot Springs,BC,Canada,49.3,-121.777,Dance
2306759314,2012-11-10T19:30:00.003Z,Des Moines,IA,United States,41.601000000000006,-93.652,Entertainment
2575344302,2012-10-05T00:00:00.001Z,San Antonio,TX,United States,29.58,-98.412,Entertainment
2507342800,2012-10-21T23:00:00.003Z,Carmel,CA,United States,36.556999999999995,-121.92,Literature
3803612930,2012-09-21T00:00:00.001Z,Pittsburgh,PA,United States,40.445,-79.99600000000001,Music
1465706578,2012-11-23T01:00:00.003Z,Fredericton,NB,Canada,45.955,-66.64399999999999,Social
2626609911,2012-11-04T03:00:00.003Z,Saint Louis,MO,United States,38.633,-90.208,Music
18769623,2012-09-01T03:00:00.003Z,Salt Lake City,UT,United States,40.64,-111.837,Political
928084570,2012-08-15T01:00:00.000Z,Bakersfield,CA,United States,35.400999999999996,-118.986,Dance
3560614863,2012-08-26T19:30:00.003Z,Siloam Springs,AR,United States,36.185,-94.542,Sports
4198441134,2012-10-27T03:00:00.003Z,Burnaby,BC,Canada,49.281000000000006,-123.0,Food
4291110304,2012-10-06T02:30:00.003Z,Gainesville,FL,United States,29.647,-82.32600000000001,Art
1313302634,2012-11-02T15:00:00.003Z,Roscoe,IL,United States,42.42,-89.009,Fashion
